file name,mask name,mask number,class
Small_images_Masks\238-6_part_6.png,Small_images_Masks\238-6_part_6_seg.npy,180,0
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,197,1
Small_images_Masks\259-1_part_19.png,Small_images_Masks\259-1_part_19_seg.npy,58,1
Small_images_Masks\218-6_part_14.png,Small_images_Masks\218-6_part_14_seg.npy,77,0
Small_images_Masks\238-6_part_7.png,Small_images_Masks\238-6_part_7_seg.npy,450,0
Small_images_Masks\238-2_part_12.png,Small_images_Masks\238-2_part_12_seg.npy,358,0
Small_images_Masks\218-6_part_6.png,Small_images_Masks\218-6_part_6_seg.npy,784,0
Small_images_Masks\249-2_part_2.png,Small_images_Masks\249-2_part_2_seg.npy,66,1
Small_images_Masks\218-6_part_12.png,Small_images_Masks\218-6_part_12_seg.npy,800,0
Small_images_Masks\249-3_part_14.png,Small_images_Masks\249-3_part_14_seg.npy,202,0
Small_images_Masks\238-3_part_19.png,Small_images_Masks\238-3_part_19_seg.npy,33,0
Small_images_Masks\218-4_part_21.png,Small_images_Masks\218-4_part_21_seg.npy,207,0
Small_images_Masks\238-6_part_8.png,Small_images_Masks\238-6_part_8_seg.npy,38,1
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,809,1
Small_images_Masks\249-3_part_1.png,Small_images_Masks\249-3_part_1_seg.npy,4,0
Small_images_Masks\238-1_part_22.png,Small_images_Masks\238-1_part_22_seg.npy,119,0
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,73,0
Small_images_Masks\249-2_part_21.png,Small_images_Masks\249-2_part_21_seg.npy,44,0
Small_images_Masks\249-3_part_2.png,Small_images_Masks\249-3_part_2_seg.npy,186,0
Small_images_Masks\238-4_part_18.png,Small_images_Masks\238-4_part_18_seg.npy,95,0
Small_images_Masks\218-5_part_20.png,Small_images_Masks\218-5_part_20_seg.npy,109,0
Small_images_Masks\218-6_part_13.png,Small_images_Masks\218-6_part_13_seg.npy,252,1
Small_images_Masks\218-6_part_25.png,Small_images_Masks\218-6_part_25_seg.npy,404,1
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,185,1
Small_images_Masks\259-1_part_24.png,Small_images_Masks\259-1_part_24_seg.npy,373,0
Small_images_Masks\238-3_part_5.png,Small_images_Masks\238-3_part_5_seg.npy,638,0
Small_images_Masks\259-1_part_1.png,Small_images_Masks\259-1_part_1_seg.npy,275,1
Small_images_Masks\218-6_part_8.png,Small_images_Masks\218-6_part_8_seg.npy,286,1
Small_images_Masks\218-4_part_8.png,Small_images_Masks\218-4_part_8_seg.npy,487,0
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,472,1
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,403,1
Small_images_Masks\238-4_part_13.png,Small_images_Masks\238-4_part_13_seg.npy,80,1
Small_images_Masks\238-3_part_16.png,Small_images_Masks\238-3_part_16_seg.npy,787,0
Small_images_Masks\218-5_part_24.png,Small_images_Masks\218-5_part_24_seg.npy,112,1
Small_images_Masks\238-1_part_7.png,Small_images_Masks\238-1_part_7_seg.npy,168,1
Small_images_Masks\249-1_part_18.png,Small_images_Masks\249-1_part_18_seg.npy,65,0
Small_images_Masks\238-5_part_19.png,Small_images_Masks\238-5_part_19_seg.npy,82,0
Small_images_Masks\249-2_part_12.png,Small_images_Masks\249-2_part_12_seg.npy,180,1
Small_images_Masks\238-6_part_24.png,Small_images_Masks\238-6_part_24_seg.npy,278,0
Small_images_Masks\218-4_part_21.png,Small_images_Masks\218-4_part_21_seg.npy,795,0
Small_images_Masks\218-5_part_14.png,Small_images_Masks\218-5_part_14_seg.npy,173,1
Small_images_Masks\238-4_part_4.png,Small_images_Masks\238-4_part_4_seg.npy,158,1
Small_images_Masks\238-1_part_2.png,Small_images_Masks\238-1_part_2_seg.npy,419,0
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,372,1
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,71,1
Small_images_Masks\218-5_part_8.png,Small_images_Masks\218-5_part_8_seg.npy,370,1
Small_images_Masks\238-1_part_2.png,Small_images_Masks\238-1_part_2_seg.npy,293,1
Small_images_Masks\259-1_part_10.png,Small_images_Masks\259-1_part_10_seg.npy,265,1
Small_images_Masks\238-1_part_14.png,Small_images_Masks\238-1_part_14_seg.npy,508,0
Small_images_Masks\238-3_part_4.png,Small_images_Masks\238-3_part_4_seg.npy,266,0
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,74,1
Small_images_Masks\218-4_part_8.png,Small_images_Masks\218-4_part_8_seg.npy,157,0
Small_images_Masks\249-1_part_22.png,Small_images_Masks\249-1_part_22_seg.npy,366,1
Small_images_Masks\218-5_part_2.png,Small_images_Masks\218-5_part_2_seg.npy,282,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,253,0
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,584,0
Small_images_Masks\249-2_part_15.png,Small_images_Masks\249-2_part_15_seg.npy,93,0
Small_images_Masks\218-5_part_18.png,Small_images_Masks\218-5_part_18_seg.npy,421,0
Small_images_Masks\218-6_part_22.png,Small_images_Masks\218-6_part_22_seg.npy,239,0
Small_images_Masks\218-4_part_24.png,Small_images_Masks\218-4_part_24_seg.npy,93,1
Small_images_Masks\238-6_part_13.png,Small_images_Masks\238-6_part_13_seg.npy,4,0
Small_images_Masks\238-1_part_10.png,Small_images_Masks\238-1_part_10_seg.npy,275,1
Small_images_Masks\249-2_part_15.png,Small_images_Masks\249-2_part_15_seg.npy,153,0
Small_images_Masks\259-1_part_5.png,Small_images_Masks\259-1_part_5_seg.npy,4,1
Small_images_Masks\238-4_part_6.png,Small_images_Masks\238-4_part_6_seg.npy,27,0
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,384,1
Small_images_Masks\238-2_part_11.png,Small_images_Masks\238-2_part_11_seg.npy,67,0
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,904,0
Small_images_Masks\218-4_part_25.png,Small_images_Masks\218-4_part_25_seg.npy,36,0
Small_images_Masks\238-4_part_1.png,Small_images_Masks\238-4_part_1_seg.npy,217,0
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,671,1
Small_images_Masks\259-1_part_7.png,Small_images_Masks\259-1_part_7_seg.npy,206,0
Small_images_Masks\238-4_part_19.png,Small_images_Masks\238-4_part_19_seg.npy,214,1
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,944,0
Small_images_Masks\238-6_part_23.png,Small_images_Masks\238-6_part_23_seg.npy,99,1
Small_images_Masks\218-4_part_8.png,Small_images_Masks\218-4_part_8_seg.npy,388,1
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,1023,1
Small_images_Masks\238-1_part_16.png,Small_images_Masks\238-1_part_16_seg.npy,163,0
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,69,1
Small_images_Masks\218-5_part_15.png,Small_images_Masks\218-5_part_15_seg.npy,74,1
Small_images_Masks\238-4_part_18.png,Small_images_Masks\238-4_part_18_seg.npy,60,1
Small_images_Masks\238-1_part_18.png,Small_images_Masks\238-1_part_18_seg.npy,182,0
Small_images_Masks\218-6_part_10.png,Small_images_Masks\218-6_part_10_seg.npy,326,0
Small_images_Masks\259-1_part_13.png,Small_images_Masks\259-1_part_13_seg.npy,393,0
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,760,1
Small_images_Masks\238-2_part_18.png,Small_images_Masks\238-2_part_18_seg.npy,316,0
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,335,0
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,712,1
Small_images_Masks\249-1_part_22.png,Small_images_Masks\249-1_part_22_seg.npy,34,1
Small_images_Masks\238-2_part_4.png,Small_images_Masks\238-2_part_4_seg.npy,15,0
Small_images_Masks\238-1_part_14.png,Small_images_Masks\238-1_part_14_seg.npy,461,0
Small_images_Masks\249-3_part_21.png,Small_images_Masks\249-3_part_21_seg.npy,197,0
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,319,1
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,380,0
Small_images_Masks\218-4_part_4.png,Small_images_Masks\218-4_part_4_seg.npy,68,0
Small_images_Masks\218-5_part_3.png,Small_images_Masks\218-5_part_3_seg.npy,77,1
Small_images_Masks\218-5_part_23.png,Small_images_Masks\218-5_part_23_seg.npy,114,1
Small_images_Masks\218-4_part_14.png,Small_images_Masks\218-4_part_14_seg.npy,257,1
Small_images_Masks\249-1_part_8.png,Small_images_Masks\249-1_part_8_seg.npy,236,0
Small_images_Masks\218-4_part_7.png,Small_images_Masks\218-4_part_7_seg.npy,242,0
Small_images_Masks\218-4_part_8.png,Small_images_Masks\218-4_part_8_seg.npy,535,0
Small_images_Masks\249-2_part_1.png,Small_images_Masks\249-2_part_1_seg.npy,120,0
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,57,1
Small_images_Masks\218-6_part_23.png,Small_images_Masks\218-6_part_23_seg.npy,623,1
Small_images_Masks\259-1_part_2.png,Small_images_Masks\259-1_part_2_seg.npy,51,0
Small_images_Masks\238-1_part_12.png,Small_images_Masks\238-1_part_12_seg.npy,296,0
Small_images_Masks\218-6_part_23.png,Small_images_Masks\218-6_part_23_seg.npy,722,0
Small_images_Masks\218-5_part_16.png,Small_images_Masks\218-5_part_16_seg.npy,456,0
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,694,1
Small_images_Masks\218-6_part_6.png,Small_images_Masks\218-6_part_6_seg.npy,626,1
Small_images_Masks\218-4_part_10.png,Small_images_Masks\218-4_part_10_seg.npy,82,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,303,1
Small_images_Masks\218-4_part_22.png,Small_images_Masks\218-4_part_22_seg.npy,561,0
Small_images_Masks\218-4_part_7.png,Small_images_Masks\218-4_part_7_seg.npy,88,1
Small_images_Masks\218-6_part_17.png,Small_images_Masks\218-6_part_17_seg.npy,136,1
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,900,1
Small_images_Masks\218-5_part_19.png,Small_images_Masks\218-5_part_19_seg.npy,261,0
Small_images_Masks\218-6_part_5.png,Small_images_Masks\218-6_part_5_seg.npy,567,0
Small_images_Masks\249-1_part_5.png,Small_images_Masks\249-1_part_5_seg.npy,144,1
Small_images_Masks\238-6_part_9.png,Small_images_Masks\238-6_part_9_seg.npy,356,1
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,308,0
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,846,1
Small_images_Masks\218-6_part_1.png,Small_images_Masks\218-6_part_1_seg.npy,236,1
Small_images_Masks\249-4_part_3.png,Small_images_Masks\249-4_part_3_seg.npy,46,0
Small_images_Masks\249-2_part_6.png,Small_images_Masks\249-2_part_6_seg.npy,208,1
Small_images_Masks\238-6_part_17.png,Small_images_Masks\238-6_part_17_seg.npy,282,0
Small_images_Masks\259-1_part_2.png,Small_images_Masks\259-1_part_2_seg.npy,101,0
Small_images_Masks\218-6_part_5.png,Small_images_Masks\218-6_part_5_seg.npy,104,1
Small_images_Masks\249-2_part_6.png,Small_images_Masks\249-2_part_6_seg.npy,192,0
Small_images_Masks\218-5_part_11.png,Small_images_Masks\218-5_part_11_seg.npy,291,0
Small_images_Masks\218-4_part_8.png,Small_images_Masks\218-4_part_8_seg.npy,112,1
Small_images_Masks\238-5_part_4.png,Small_images_Masks\238-5_part_4_seg.npy,85,1
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,489,1
Small_images_Masks\218-6_part_5.png,Small_images_Masks\218-6_part_5_seg.npy,673,0
Small_images_Masks\218-6_part_19.png,Small_images_Masks\218-6_part_19_seg.npy,421,0
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,182,1
Small_images_Masks\218-6_part_8.png,Small_images_Masks\218-6_part_8_seg.npy,61,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,763,1
Small_images_Masks\238-3_part_6.png,Small_images_Masks\238-3_part_6_seg.npy,695,0
Small_images_Masks\218-5_part_20.png,Small_images_Masks\218-5_part_20_seg.npy,77,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,659,0
Small_images_Masks\238-1_part_16.png,Small_images_Masks\238-1_part_16_seg.npy,295,0
Small_images_Masks\218-6_part_1.png,Small_images_Masks\218-6_part_1_seg.npy,278,1
Small_images_Masks\238-6_part_8.png,Small_images_Masks\238-6_part_8_seg.npy,179,0
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,359,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,164,1
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,729,1
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,332,0
Small_images_Masks\218-6_part_12.png,Small_images_Masks\218-6_part_12_seg.npy,507,1
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,135,1
Small_images_Masks\218-5_part_1.png,Small_images_Masks\218-5_part_1_seg.npy,339,0
Small_images_Masks\238-1_part_2.png,Small_images_Masks\238-1_part_2_seg.npy,157,1
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,1022,0
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,727,1
Small_images_Masks\238-5_part_3.png,Small_images_Masks\238-5_part_3_seg.npy,73,0
Small_images_Masks\218-6_part_2.png,Small_images_Masks\218-6_part_2_seg.npy,434,1
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,745,1
Small_images_Masks\259-1_part_17.png,Small_images_Masks\259-1_part_17_seg.npy,37,0
Small_images_Masks\238-2_part_18.png,Small_images_Masks\238-2_part_18_seg.npy,22,0
Small_images_Masks\218-5_part_15.png,Small_images_Masks\218-5_part_15_seg.npy,18,1
Small_images_Masks\238-3_part_8.png,Small_images_Masks\238-3_part_8_seg.npy,64,0
Small_images_Masks\238-3_part_25.png,Small_images_Masks\238-3_part_25_seg.npy,294,1
Small_images_Masks\238-3_part_10.png,Small_images_Masks\238-3_part_10_seg.npy,59,1
Small_images_Masks\218-6_part_2.png,Small_images_Masks\218-6_part_2_seg.npy,550,1
Small_images_Masks\218-5_part_7.png,Small_images_Masks\218-5_part_7_seg.npy,642,0
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,820,1
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,314,1
Small_images_Masks\218-4_part_22.png,Small_images_Masks\218-4_part_22_seg.npy,956,1
Small_images_Masks\218-6_part_25.png,Small_images_Masks\218-6_part_25_seg.npy,167,1
Small_images_Masks\218-4_part_12.png,Small_images_Masks\218-4_part_12_seg.npy,675,0
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,214,1
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,637,1
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,985,1
Small_images_Masks\218-6_part_22.png,Small_images_Masks\218-6_part_22_seg.npy,429,0
Small_images_Masks\218-4_part_21.png,Small_images_Masks\218-4_part_21_seg.npy,276,1
Small_images_Masks\238-1_part_23.png,Small_images_Masks\238-1_part_23_seg.npy,501,0
Small_images_Masks\218-5_part_18.png,Small_images_Masks\218-5_part_18_seg.npy,22,1
Small_images_Masks\218-6_part_8.png,Small_images_Masks\218-6_part_8_seg.npy,316,0
Small_images_Masks\218-6_part_22.png,Small_images_Masks\218-6_part_22_seg.npy,263,1
Small_images_Masks\218-4_part_24.png,Small_images_Masks\218-4_part_24_seg.npy,450,1
Small_images_Masks\218-6_part_21.png,Small_images_Masks\218-6_part_21_seg.npy,135,1
Small_images_Masks\238-6_part_12.png,Small_images_Masks\238-6_part_12_seg.npy,154,0
Small_images_Masks\238-6_part_24.png,Small_images_Masks\238-6_part_24_seg.npy,241,1
Small_images_Masks\218-6_part_1.png,Small_images_Masks\218-6_part_1_seg.npy,509,0
Small_images_Masks\218-5_part_7.png,Small_images_Masks\218-5_part_7_seg.npy,922,1
Small_images_Masks\238-2_part_3.png,Small_images_Masks\238-2_part_3_seg.npy,313,1
Small_images_Masks\259-1_part_9.png,Small_images_Masks\259-1_part_9_seg.npy,111,0
Small_images_Masks\238-4_part_8.png,Small_images_Masks\238-4_part_8_seg.npy,199,1
Small_images_Masks\238-1_part_20.png,Small_images_Masks\238-1_part_20_seg.npy,319,0
Small_images_Masks\238-1_part_23.png,Small_images_Masks\238-1_part_23_seg.npy,548,0
Small_images_Masks\218-6_part_13.png,Small_images_Masks\218-6_part_13_seg.npy,421,0
Small_images_Masks\238-2_part_10.png,Small_images_Masks\238-2_part_10_seg.npy,235,0
Small_images_Masks\238-1_part_18.png,Small_images_Masks\238-1_part_18_seg.npy,90,0
Small_images_Masks\218-5_part_18.png,Small_images_Masks\218-5_part_18_seg.npy,33,0
Small_images_Masks\249-3_part_21.png,Small_images_Masks\249-3_part_21_seg.npy,59,0
Small_images_Masks\259-1_part_6.png,Small_images_Masks\259-1_part_6_seg.npy,417,1
Small_images_Masks\238-6_part_4.png,Small_images_Masks\238-6_part_4_seg.npy,208,1
Small_images_Masks\218-4_part_2.png,Small_images_Masks\218-4_part_2_seg.npy,122,0
Small_images_Masks\238-3_part_10.png,Small_images_Masks\238-3_part_10_seg.npy,255,1
Small_images_Masks\238-1_part_4.png,Small_images_Masks\238-1_part_4_seg.npy,434,1
Small_images_Masks\218-4_part_12.png,Small_images_Masks\218-4_part_12_seg.npy,506,1
Small_images_Masks\249-3_part_18.png,Small_images_Masks\249-3_part_18_seg.npy,210,0
Small_images_Masks\238-1_part_9.png,Small_images_Masks\238-1_part_9_seg.npy,234,0
Small_images_Masks\238-2_part_13.png,Small_images_Masks\238-2_part_13_seg.npy,46,0
Small_images_Masks\238-3_part_11.png,Small_images_Masks\238-3_part_11_seg.npy,577,0
Small_images_Masks\238-2_part_7.png,Small_images_Masks\238-2_part_7_seg.npy,177,1
Small_images_Masks\249-3_part_8.png,Small_images_Masks\249-3_part_8_seg.npy,185,0
Small_images_Masks\218-4_part_16.png,Small_images_Masks\218-4_part_16_seg.npy,139,1
Small_images_Masks\249-2_part_25.png,Small_images_Masks\249-2_part_25_seg.npy,10,0
Small_images_Masks\238-2_part_5.png,Small_images_Masks\238-2_part_5_seg.npy,90,1
Small_images_Masks\218-5_part_7.png,Small_images_Masks\218-5_part_7_seg.npy,860,1
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,321,1
Small_images_Masks\238-1_part_19.png,Small_images_Masks\238-1_part_19_seg.npy,26,0
Small_images_Masks\249-3_part_5.png,Small_images_Masks\249-3_part_5_seg.npy,79,0
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,648,1
Small_images_Masks\218-4_part_22.png,Small_images_Masks\218-4_part_22_seg.npy,476,1
Small_images_Masks\218-5_part_19.png,Small_images_Masks\218-5_part_19_seg.npy,34,1
Small_images_Masks\259-1_part_1.png,Small_images_Masks\259-1_part_1_seg.npy,181,0
Small_images_Masks\218-5_part_23.png,Small_images_Masks\218-5_part_23_seg.npy,662,0
Small_images_Masks\218-6_part_23.png,Small_images_Masks\218-6_part_23_seg.npy,438,0
Small_images_Masks\238-4_part_20.png,Small_images_Masks\238-4_part_20_seg.npy,208,0
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,273,1
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,385,1
Small_images_Masks\259-1_part_8.png,Small_images_Masks\259-1_part_8_seg.npy,52,0
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,483,0
Small_images_Masks\218-6_part_16.png,Small_images_Masks\218-6_part_16_seg.npy,93,1
Small_images_Masks\218-6_part_17.png,Small_images_Masks\218-6_part_17_seg.npy,192,1
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,558,1
Small_images_Masks\218-5_part_25.png,Small_images_Masks\218-5_part_25_seg.npy,637,1
Small_images_Masks\238-4_part_11.png,Small_images_Masks\238-4_part_11_seg.npy,236,0
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,781,0
Small_images_Masks\218-4_part_5.png,Small_images_Masks\218-4_part_5_seg.npy,256,1
